word,phonetic,translation,tag
quick,kwik,"a. 快的, 迅速的, 敏捷的, 灵敏的, 急速的\nadv. 快\nn. 新长出的肉, 要害, 核心, 感觉敏锐部位",zk
quiet,'kwaiәt,"n. 安静, 闲适, 平静\na. 安静的, 静止的, 寂静的, 朴素的, 从容的, 暗中的\nvi. 平静下来\nvt. 使平静, 使平息, 使安心, 安慰",zk
quite,kwait,"adv. 相当, 完全, 十分",zk
rabbit,'ræbit,n. 兔子\nvi. 猎兔\nvt. 让...见鬼去,zk
race,reis,"n. 种族, 人种, 赛跑, 比赛, 急流, 人类, 同道, 姜根\nvi. 赛跑, 竞赛, 疾走\nvt. 与...赛跑, 使疾走, 使猛转\n[计] 竞争; 追赶; 欧州高级通信研究开发计划",zk
radio,'reidiәu,"n. 无线电, 收音机, 无线电报, 无线电广播, 无线电台\nv. 用无线电发送",zk
railway,'reilwei,"n. 铁路, 轨道\n[经] 铁路",zk
rain,rein,"n. 雨, 下雨, 雨天\nvi. 下雨\nvt. 使大量落下",zk
raincoat,'reinkәut,n. 雨衣,zk
rainy,'reini,"a. 下雨的, 多雨的",zk
raise,reiz,"n. 上升, 高地, 增高\nvt. 升起, 举起, 唤起, 提高, 使出现, 使复活, 提出, 筹集, 饲养",zk
rapid,'ræpid,"a. 迅速的, 飞快的, 急促的, 陡的\nn. 急流",zk
rat,ræt,"n. 鼠, 卑鄙的人, 破坏者, 变节者\nvi. 捕鼠, 变节\nvt. 弄蓬松",zk
rather,'ræðә,"adv. 宁可, 稍微, 相当",zk
reach,ri:tʃ,"n. 伸出, 延伸, 区域, 范围, 流域, 岬\nvt. 到达, 达到, 伸出, 延伸, 影响\nvi. 达到, 延伸, 伸出手, 传到",zk
read,ri:d,"v. 读, 阅读, 理解\na. 有学问的\nn. 读取, 阅读\n[计] 读取",zk
ready,'redi,"n. 预备好的状态, 现款\na. 准备好的, 备用的, 可以使用的\nadv. 预先, 迅速\nvt. 使准备好",zk
real,'riәl,"a. 真的, 真实的, 实际的, 实在的, 不动(产)的, 实数的\nn. 实数, 现实\nadv. 真正地",zk
realise,"'riәlaiz,'ri:-","vt. 实现, 认识到, 体会到, 了解, 认清, 使显得逼真, 变卖财产为现钱",zk
really,'riәli,"adv. 实际上, 真实地, 实在",zk
reason,'ri:zn,"n. 理由, 原因, 理智, 道理, 前提, 理性\nvt. 说服, 推论, 辩论\nvi. 推论, 劝说, 思考",zk
receive,ri'si:v,"vt. 收到, 接到, 得到, 接待, 迎接, 承受\nvi. 收到, 会客\n[计] 接收",zk
recent,'ri:snt,"a. 最近的, 近代的, 最新的\n[经] 最近的, 新进的",zk
recite,ri'sait,"v. 背诵, 朗读, 叙述",zk
record,ri'kɒ:d,"n. 记录, 履历, 档案, 审判记录, 最高纪录, 唱片\nvt. 记录, 记载, 标明, 将...录音\nvi. 记录, 录音, 可被录音\na. 创纪录的\n[计] 录制, 记录",zk
recorder,ri'kɒ:dә,"n. 记录员, 录音机\nn. 记录器\n[计] 宏录制器, 记录器",zk
red,red,"a. 红的, 红色的, 红肿的, 流血的\nn. 红色, 红颜料, 赤字\n[计] 简化, 减少",zk
refuse,ri'fju:z,"vt. 拒绝, 谢绝\nvi. 拒绝\nn. 废物\na. 扔掉的, 无用的",zk
regard,ri'gɑ:d,"n. 关心, 注意, 尊敬, 关系, 问候\nvt. 视为, 注意, 考虑, 和...有关, 看待\nvi. 注视, 注意",zk
regret,ri'gret,"n. 遗憾, 后悔, 悔恨, 抱歉, 歉意\nvt. 为...感到遗憾, 后悔, 惋惜, 懊悔, 抱歉\nvi. 感到抱歉",zk
relation,ri'leiʃәn,"n. 关系, 联系, 叙述, 故事, 家属, 亲戚\n[计] 关系",zk
relax,ri'læks,"vi. 放松, 松懈, 松弛, 变从容, 休息, 休养\nvt. 使松弛, 缓和, 使松懈, 使休息",zk
remain,ri'mein,"vi. 保持, 逗留, 剩余\n[法] 停留, 居住, 继续",zk
remember,ri'membә,"vt. 记得, 回忆起, 记住, 铭记, 纪念\nvi. 记得",zk
repair,ri'pєә,"n. 修理, 补救, 修复\nvt. 修理, 修补, 补救, 恢复, 补偿\nvi. 修理, 修补, 补救, 恢复, 去, 常去, 集合",zk
repeat,ri'pi:t,"n. 重复, 反复\nvt. 重做, 重复, 复述, 使再现, 复制\nvi. 重复\n[计] 重复",zk
reply,ri'plai,"n. 答复, 回答, 答辩\nvi. 答复, 回答, 回击, 反响, 答辩\nvt. 回答\n[计] 答复",zk
report,ri'pɒ:t,"n. 报告, 报道, 传说, 案情报告, 爆炸声, 成绩单\nvt. 报告, 汇报, 转述, 报道, 揭发, 使报到\nvi. 报告, 写报道, 报到\n[计] 报告",zk
require,ri'kwaiә,"vt. 需要, 命令, 要求\n[法] 需要, 要求, 命令",zk
research,ri'sә:tʃ,"n. 研究, 调查, 考察\nvi. 研究, 调查",zk
rest,rest,"n. 休息, 睡眠, 安息, 稍息, 静止, 支架, 休息处, 其余者, 剩余部分\nvi. 休息, 睡, 长眠, 安心, 静止, 停止, 安置, 依赖\nvt. 使休息, 使支撑, 把...寄托于",zk
restaurant,'restәrɒŋ,"n. 餐馆, 饭店",zk
result,ri'zʌlt,"n. 结果, 成绩, 答案\nvi. 产生, 结果, 致使\n[计] 结果",zk
retell,ri:'tel,"vt. 再讲, 重复, 重说",zk
return,ri'tә:n,"n. 回来, 返回, 来回票, 归还, 报答, 利润率, 报告书\na. 返回的, 回程的, 报答的, 反向的, 重现的, 复原的\nvi. 返回, 归还, 回来\nvt. 归还, 还, 回报, 产生, 反射, 报告, 申报, 退回\n[计] 返回",zk
review,ri'vju:,"n. 检讨, 复习, 回顾, 检阅, 评论\nvt. 温习, 检讨, 评论, 再检察, 复审\nvi. 复习功课, 写评论",zk
rice,rais,"n. 米, 米饭, 稻\nvt. 将...压成米粒状",zk
rich,ri:tʃ,"a. 富裕的, 富饶的, 浓厚的, 贵重的",zk
riddle,'ridl,"n. 谜, 谜语, 粗筛\nvt. 解谜, 给...出谜, 筛, 寻根究底地检验, 充满于\nvi. 出谜",zk
ride,raid,"n. 骑马, 乘坐, 乘车, 搭便车\nvt. 骑, 乘坐, 压迫, 控制\nvi. 骑马, 乘车, 漂游",zk
right,rait,"n. 权利, 右边, 正义, 右派, 公正\na. 正确的, 对的, 恰当的, 正常的, 正直的, 正面的, 右方的\nadv. 正确地, 以有利结果, 一直, 直接, 向右\nvt. 扶直, 整理, 纠正, 伸冤, 使昭雪\nvi. 恢复平衡\n[计] 右, 权利",zk
ring,riŋ,"n. 环, 环形物, 拳击场, 戒指, 角逐, 小集团, 铃声, 钟声, 声调\nvt. 包围, 套住, 按铃, 敲钟\nvi. 成环形, 响, 鸣, 按铃, 敲钟, 回响",zk
rise,raiz,"n. 上升, 增加, 上涨, 高地, 升高, 出现\nvi. 升起, 起身, 起立, 上升, 上涨, 增长, 高耸, 起义, 浮现\nvt. 使飞起",zk
risk,risk,"n. 冒险, 危险, 保险额\nvt. 冒...的危险, 冒险干",zk
river,'rivә,"n. 河, 江\n[法] 河流, 江河, 内河",zk
road,rәud,"n. 路, 道路, 公路, 途径, 方法\n[法] 公路, 道路, 行车道",zk
robot,'rәubәt,"n. 机械人, 自动机械, 机械般工作的人\n[计] 机器人; 自动机",zk
rock,rɒk,"n. 岩石, 岩礁, 石头, 基石, 暗礁, 摇动, 摇滚乐\nvt. 摇摆, 摇动, 使摇晃, 使动摇\nvi. 摇, 摇动",zk
role,rәul,"n. 角色, 职责, 任务\n[医] 作用, 功用",zk
room,ru:m,"n. 房间, 空位, 场所\nvi. 住宿, 居住\nvt. 留宿",zk
rope,rәup,"n. 绳, 索, 粗绳, 绞索, 决窍\nvt. 捆, 缚, 绑, 圈起, 以绳将...系住\nvi. 拧成绳状",zk
rose,rәuz,"n. 玫瑰, 蔷薇, 玫瑰色\na. 玫瑰色的, 玫瑰花的\nvt. 使成玫瑰色\nrise的过去式",zk
round,raund,"n. 圆, 圆形物, 巡回, 循环, 一轮, 一回合, 一局, 范围, 轮唱\na. 圆的, 球形的, 丰满的, 肥胖的, 完全的, 大概的, 完美的, 圆润的\nprep. 围着, 附近, 绕过, 在...周围\nadv. 围绕着, 在周围, 迂回地, 挨个, 朝反方向\nvt. 弄圆, 使成圆形, 绕行, 完成, 围捕, 把...四舍五入\nvi. 变圆, 发胖, 环行, 拐弯, 进展",zk
row,rәu. rau,"n. 排, 行, 街道, 划船, 吵闹\nvt. 使成排, 划, 划船, 参加(赛船), 痛骂\nvi. 划船, 划动, 争吵\n[计] 行",zk
rubber,'rʌbә,"n. 橡皮, 橡胶, 做摩擦动作的人, 按摩师, 决胜盘\nvt. 用橡胶制造, 涂橡胶于",zk
rubbish,'rʌbiʃ,"n. 废物, 垃圾, 胡说",zk
rule,ru:l,"n. 规则, 统治, 控制, 支配, 规律, 标准, 章程, 破折号, 铅线\nvt. 规定, 统治, 管理, 控制, 支配, 裁决\nvi. 统治, 管辖, 裁定\n[计] 规则, 水线",zk
ruler,'ru:lә,"n. 统治者, 管理者, 尺, 直尺\nn. 划线板\n[计] 标尺",zk
run,rʌn,"n. 跑, 赛跑, 奔跑, 奔跑的路程, 趋向, 流出, 运转时间, 连续\nvi. 跑, 奔跑, 跑步, 赛跑, 竞赛, 行驶, 运转, 进行, 蔓延\nvt. 使跑, 参赛, 追究, 驾驶, 开动, 管理, 经营, 使流出, 运行\na. 熔化的, 融化的, 浇铸的\nrun的过去式和过去分词\n[计] 运行",zk
rush,rʌʃ,"n. 匆促, 冲进, 急流, 灯心草\nvi. 冲, 奔, 闯, 赶紧, 匆促行事, 涌现\nvt. 使冲, 匆忙地做, 突袭, 飞跃, 用灯心草做\na. 紧急的",zk
Russia,'rʌʃә,"n. 俄国, 俄罗斯\n[法] 俄罗斯, 苏联",zk
Russian,'rʌʃәn,"n. 俄国人, 俄语\na. 俄国的, 俄语的",zk
sad,sæd,"a. 忧愁的, 悲哀的",zk
safe,seif,"n. 保险箱, 冷藏室\na. 安全的, 可靠的, 平安的, 稳健的, 有把握的",zk
safety,'seifti,"n. 安全, 保险, 平安, 保安设备\nvt. 保护, 防护",zk
sail,seil,"n. 帆, 篷, 帆船, 航程, 帆状物\nvi. 航行, 启航, 张帆而行\nvt. 航行于, 驾船",zk
salad,'sælәd,n. 色拉,zk
sale,seil,"n. 出售, 卖, 拍卖, 销售额, 廉价出售\n[经] 卖, 出售; 销售(货)",zk
salt,sɒ:lt,"n. 盐, 风趣, 刺激\na. 含盐的, 咸的, 风趣的, 辛辣的\nvt. 加盐于, 用盐腌",zk
same,seim,"a. 相同的, 同样的\npron. 相同的人(或事物)\nadv. 同样地",zk
sand,sænd,"n. 沙, 沙子, 沙滩, 光阴, 生涯\nvt. 撒沙, 以沙掩盖",zk
sandwich,'sændwitʃ,"n. 三明治, 夹心面包, 夹层板\nvt. 插入, 夹入, 把...制成三明治",zk
satisfy,'sætisfai,"vt. 使满意, 满足, 符合, 使确信, 赔偿\nvi. 令人满意, 替人赎罪",zk
Saturday,'sætәdi,n. 星期六,zk
sausage,'sɒsidʒ,"n. 香肠, 腊肠",zk
save,seiv,"n. 救球\nvt. 解救, 挽救, 储蓄, 保存, 节省, 保留\nvi. 挽救, 节省, 救球\nprep. 除...之外\n[计] 保存",zk
say,sei,"vt. 说, 讲, 念, 说明, 指明\nvi. 说, 讲\nn. 意见, 发言权",zk
scarf,skɑ:f,"n. 围巾, 头巾, 领带, 领巾, 嵌接\nvt. 用围巾围, 嵌接",zk
school,sku:l,"n. 学校, 鱼群, 门派, 学派\nvt. 教育, 训练, 培养\nvi. 成群地游",zk
schoolbag,'sku:lbæ^,n. 书包,zk
science,'saiәns,"n. 科学, 学科, 学问, 自然科学\n[医] 科学",zk
scientist,'saiәntist,n. 科学家\n[医] 科学家,zk
score,skɒ:,"n. 得分, 抓痕, 二十个, 刻痕, 帐目, 乐谱, 起跑线, 终点线, 大量\nvt. 刻划, 划线, 获得, 评价, 把...记下\nvi. 刻痕, 记分, 得分\n[计] 得分",zk
screen,skri:n,"n. 幕, 银幕, 屏风, 掩蔽物, 屏蔽, 筛子\nvt. 掩蔽, 放映, 拍摄, 掩护, 筛, 甄别\nvi. 拍电影\n[计] 筛选; 屏幕",zk
sea,si:,"n. 海, 海洋, 海浪, 大量\n[法] 海, 海洋",zk
search,sә:tʃ,"n. 搜寻, 查究\nv. 搜寻, 搜查, 探求, 调查, 搜索\n[计] 搜索, 路径检索程序",zk
season,'si:zn,"n. 季节, 时节, 当令期, 时期\nvt. 给...调味, 使成熟, 使老练, 缓和\nvi. 变干燥",zk
seat,si:t,"n. 座, 座位, 位子, 席位, 所在地\nvt. 使坐下, 使就座, 为...设座于, 使就职\nvi. 安装在底座上",zk
second,'sekәnd,"n. 秒, 瞬间, 第二名, 支持者, 助手\na. 第二的, 其次的, 次要的, 附加的, 辅助的\nnum. 第二\nvt. 当...助手, 支持",zk
secret,'si:krit,"n. 秘密, 机密, 秘诀, 秘方\na. 秘密的, 极机密的, 隐蔽的, 暗中的, 神秘的, 偏僻的",zk
secretary,'sekrәtәri,"n. 秘书, 书记, 大臣\n[经] 秘书",zk
see,si:,"vt. 看见, 查看, 参观, 游览, 理解, 知道, 同意\nvi. 看, 观看, 注意, 知道, 考虑\nn. 主教的职位",zk
seem,si:m,"vi. 象是, 似乎",zk
seldom,'seldәm,"a. 不常的, 稀少的\nadv. 很少, 不常",zk
sell,sel,"vt. 卖, 背叛, 销售, 出卖\nvi. 卖, 销售\nn. 卖, 推销术, 失望",zk
send,send,"vt. 发送, 使进入, 寄, 派遣, 发射, 使陷于\nvi. 寄信, 派人, 播送\nn. (船的)上升运动\n[计] 发送",zk
sense,sens,"n. 感应, 感觉, 感官, 意识, 观念, 情理, 知觉, 理智\nvt. 感觉, 觉察, 检测\n[计] 阅读; 检测",zk
sentence,'sentәns,"n. 句子, 命题, 宣判\nvt. 宣判, 判决\n[计] 句子",zk
separate,'sepәreit,"n. 独立件, 抽印本\na. 分开的, 各别的, 单独的, 分隔的\nvi. 分开, 隔开, 分居\nvt. 使分离, 使分开, 区分, 使分居",zk
September,sep'tembә,n. 九月,zk
serious,'siәriәs,"a. 严肃的, 认真的, 重要的, 严重的\n[电] 严重的",zk
servant,'sә:vәnt,"n. 仆人, 有用物, 公务员, 雇员\n[法] 受雇人, 服务者, 公务员",zk
serve,sә:v,"vt. 可作...用, 服务, 经历, 招待, 供应, 送交, 对待\nvi. 服务, 服役, 侍应, 适合, 有用, 开球\nn. 发球, 轮到发球",zk
service,'sә:vis,"n. 服务, 贡献, 雇佣, 公职, 服役, 功劳, 仪式, 送达, 行政部门\nvt. 保养, 维修\na. 武装部队的, 服务性的, 仆人的, 耐用的\n[计] 服务, 业务",zk
set,set,"n. 日落, 同伙, 组合, 集合, 装置\nvt. 放, 安置, 放置, 设定, 使凝结, 点燃, 确定, 点缀, 使就位, 树立, 分配, 调整\nvi. 日落, 凝固, 定型, 搁住, 结果, 适合\na. 决心的, 规定的, 故意的, 持久的, 固定的, 老套的, 准备好的\n[计] 设置; DOS内部命令:改变或显示分配给环境变量的值",zk
seven,'sevn,"num. 七, 七个",zk
seventeen,sevn'ti:n,"num. 十七, 十七个",zk
seventh,'sevnθ,"num. 第七, 七分之一",zk
seventy,'sevnti,"num. 七十, 七十个",zk
several,'sevәrәl,"a. 几个的, 一些的, 各自的\npron. 几个",zk
shake,ʃeik,"n. 摇动, 震动\nvt. 摇动, 动摇, 使震动, 挥舞\nvi. 震动, 发抖, 动摇",zk
shall,ʃæl,aux. 将,zk
shame,ʃeim,"n. 羞耻, 羞愧, 耻辱\nvt. 使羞愧, 侮辱",zk
shape,ʃeip,"n. 形状, 形态, 外形, 形式, 身材\nvt. 定形, 使成形, 塑造, 计划, 使符合\nvi. 成形, 形成, 成长\n[计] 形状",zk
share,ʃєә,"n. 部分, 参与, 一份, 参股, 份额\nvt. 均分, 分担, 分享, 分配, 共有\nvi. 分享\n[计] 共享; DOS外部命令:在网络或多工系统中提供文件共享\n文件锁定及检测磁盘更动和对超过32MB硬盘分区的支持",zk
she,ʃi:,pron. 她,zk
sheep,ʃi:p,"n. 羊, 胆小者",zk
shelf,ʃelf,"n. 架子, 搁板\n[化] 架子",zk
shine,ʃain,"n. 光泽, 阳光\nvt. 使发光\nvi. 照耀, 发光, 发亮",zk
ship,ʃip,"n. 船, 舰\nvt. 以船运送, 装船, 运送\nvi. 上船, 乘船",zk
shirt,ʃә:t,"n. 衬衫, 内衣, 汗衫",zk
shoe,ʃu:,"n. 鞋, 靴, 外胎\nvt. 给...穿鞋, 为马钉蹄铁",zk
shop,ʃɒp,"n. 商店, 工厂, 车间\nvi. 购物, 到处寻找\nvt. 选购",zk
short,ʃɒ:t,"a. 短的, 近的, 矮的, 短期的, 简短的, 少量的\nadv. 简短地, 突然\nn. 扼要, 短片, 缺乏\nvt. 故意少给, 使短路",zk
shorts,ʃɔ:ts,"n. 短裤, (美)男人的短衬裤\n[经] 空头户, 空头, 短期债券",zk
should,ʃud,"aux. 应该, 将要",zk
shoulder,'ʃәuldә,"n. 肩, 肩膀, 衣肩\nvt. 肩负, 负担, 担任\nvi. 用肩推挤",zk
shout,ʃaut,"n. 呼喊, 喊声\nvi. 呼喊, 喊叫, 嚷\nvt. 高喊",zk
show,ʃәu,"n. 显示, 表现, 展览, 卖弄, 炫耀, 外观, 演出, 洋相\nvt. 表示, 显示, 展现, 陈列, 演出, 表明, 指出, 带领\nvi. 露面, 显现, 演出\n[计] 显示",zk
shower,'ʃauә,"n. 阵雨, 淋浴, 一阵, 展出者, 显示者\nvi. 淋浴, 下阵雨\nvt. 淋湿, 倾注",zk
shut,ʃʌʃ,"n. 关闭\nvt. 关上, 闭起, 幽禁, 合拢, 轧住\nvi. 关上, 停止营业",zk
shy,ʃai,"n. 惊跳, 惊避\na. 胆怯的, 畏缩的, 迟疑的, 羞怯的\nvi. 惊退, 乱投, 乱掷, 厌恶, 避开\nvt. 乱投, 乱掷",zk
sick,sik,"n. 病人\na. 不舒服, 有病的, 恶心的, 厌恶的, 渴望的, 病态的\nvt. 呕吐, 追击, 使(狗)去攻击",zk
side,said,"n. 旁边, 侧, 方面, 胁, 侧边, 血统\na. 旁的, 侧的, 次要的\nvt. 同意, 支持\nvi. 支持, 赞助",zk
sight,sait,"n. 景观, 视力, 眼界, 阅读, 见解, 意见\nvt. 看见, 瞄准\nvi. 瞄准, 观看\na. 即席的, 见票即付的",zk
silence,'sailәns,"n. 沉默, 无声, 静寂, 湮没, 无声息\nvt. 使缄默\ninterj. 安静",zk
silent,'sailәnt,"a. 沉默的, 安静的, 无声的, 静止的\n[医] 静止的, 无症状的",zk
silk,silk,"n. 丝, 绸, 绸锻类, 丝织品\na. 丝的, 丝织的",zk
silly,'sili,"a. 愚蠢的, 糊涂的",zk
silver,'silvә,"n. 银, 银币, 银器\na. 银的, 银制的, 银器的\nvt. 镀银\nvi. 变银白色",zk
similar,'similә,"a. 相似的, 类似的\nn. 相似的东西",zk
simple,'simpl,"a. 简单的, 普通的, 朴素的, 单纯的, 绝对的, 初级的, 原始的, 迟钝的\nn. 出身低微者, 傻子",zk
since,sins,"prep. 自...以后, 自...以来\nadv. 自那时以后\nconj. 既然, 自...以后, 自...以来",zk
sing,siŋ,"vi. 唱, 唱歌, 演唱, 鸣, 啼\nvt. 唱, 歌颂\nn. 嗖嗖声",zk
single,'siŋgl,"a. 单身的, 单程的, 单一的, 个别的, 孤独的, 专一的\nn. 一个, 单打, 单程票\nvt. 选出\nvi. 击出一垒打\n[计] 单精度型",zk
sir,sә:,"n. 先生, 阁下",zk
sister,'sistә,"n. 姐妹, 姐, 妹, 护士, 修女\nvt. 姐妹般对待",zk
sit,sit,"vi. 坐, 就座, 坐落\nvt. 使就座, 骑\nn. 坐, 衣服合身",zk
situation,.sitju'eiʃәn,"n. 情形, 境遇, 位置\n[医] 情境, 处境",zk
six,siks,"num. 六, 六个",zk
sixteen,'siks'ti:n,"num. 十六, 十六个",zk
sixth,siksθ,"num. 第六, 六分之一",zk
sixty,'siksti,"num. 六十, 六十个",zk
size,saiz,"n. 大小, 尺寸, 规模, 尺码, 能力, 浆料\nvt. 上浆, 依大小排列\nvi. 可比拟\na. 一定大小的, 一定尺寸的",zk
skate,skeit,"n. 溜冰, 冰鞋\nvi. 滑冰, 滑过",zk
skill,'skil,"n. 技术, 技巧, 技能, 熟练, 熟练工人\n[化] 技能",zk
skirt,skә:t,"n. 裙子, 下摆, 边缘, 郊区\nvt. 位于...边缘, 绕过, 回避\nvi. 位于边缘",zk
sky,skai,"n. 天空, 天色, 天堂\nvt. 击向空中, 挂在高处\nvi. 高涨",zk
sleep,sli:p,"n. 睡眠, 静止, 昏迷, 麻木, 长眠, 冬眠\nvi. 睡觉, 睡眠, 静止\nvt. 睡",zk
sleepy,'sli:pi,"a. 困乏的, 欲睡的",zk
slow,slәu,"a. 慢的, 缓慢的, 迟缓的, 迟钝的, 冷漠的, 落后的\nadv. 慢地, 迟缓地\nv. (使)慢下来",zk
small,smɒ:l,"a. 小的, 少的, 小型的, 低微的, 小气的, 细微的\nadv. 些微地\nn. 狭小部分",zk
smart,smɑ:t,"a. 聪明的, 漂亮的, 刺痛的, 剧烈的, 敏捷的, 巧妙的, 伶俐的, 潇洒的\nn. 刺痛, 痛苦\nvi. 刺痛",zk
smell,smel,"n. 味道, 气味, 嗅觉, 嗅, 臭味, 气息\nvt. 闻, 探出, 察觉, 发出...的气味\nvi. 嗅, 散发气味, 发臭",zk
smile,smail,"n. 微笑, 喜色, 笑容\nvi. 微笑, 觉得好笑\nvt. 微笑着表示",zk
smoke,smәuk,"n. 烟, 雾气, 烟熏剂, 抽烟, 烟色\nvi. 吸烟, 冒烟, 弥漫\nvt. 以烟熏, 抽烟而导致...",zk
smooth,smu:ð,"a. 平滑的, 平稳的, 流畅的, 和蔼的, 安祥的, 圆滑的, 调匀的, 无毛的\nvt. 使光滑, 烫平, 使平和, 消除\nvi. 变平滑, 变平静\nn. 一块平地, 平滑部分",zk
snake,sneik,"n. 蛇, 阴险的人\nvi. 曲折行进\nvt. 迂回, 拉, 急抽",zk
snow,snәu,"n. 雪, 积雪, 下雪, 雪花形干扰\nvi. 下雪, 似雪般落下\nvt. 使雪白, 用雪覆盖, 使像雪般落下",zk
snowy,'snәui,"a. 多雪的, 雪的, 被雪所覆盖着的, 下雪的",zk
so,sәu,"adv. 如此, 如是, 如...那样\nconj. 所以, 因此\npron. 这样",zk
soap,sәup,"n. 肥皂, 阿谀\nvt. 以肥皂洗, 阿谀\n[计] 评语",zk
social,'sәuʃәl,"a. 社会的, 群居的, 社交的\nn. 联欢会",zk
society,sә'saiәti,n. 社会；社交界；交往；社团,zk
socks,,"短袜, 袜子, 鞋内的衬垫, 轻软鞋, 巨款, 存款, 存钱处, 银箱, 拳打, 一击, 重击",zk
sofa,'sәufә,n. 沙发,zk
soft,sɒft,"a. 软的, 温和的, 柔和的, 柔滑的, 温柔的, 软弱的, 坡度小的, 笨的, 纸币的\nn. 柔软的东西, 笨人, 纸币\nadv. 柔软地, 温和地",zk
soldier,'sәuldʒә,"n. 军人, 士兵, 兵蚁\nvi. 从军, 尽职, 偷懒, 磨洋工",zk
solid,'sɒlid,"n. 固体\na. 坚硬的, 稳固的, 固体的, 实心的, 纯质的, 立体的, 立方的\n[计] 原色",zk
some,sʌm,"pron. 一些, 一部分, 若干\nadv. 大约\na. 一些的, 少许的, 某一的",zk
somebody,'sʌmbɒdi,"n. 了不起的人, 大人物\npron. 有人, 某人",zk
someone,'sʌmwʌn,"pron. 有人, 某人",zk
something,'sʌmθiŋ,"pron. 某事, 某物",zk
sometimes,'sʌmtaimz,"adv. 有时, 时常, 往往",zk
somewhere,'sʌmhwєә,"adv. 到某处, 在某处",zk
son,sʌn,"n. 儿子, 女婿, 子孙\n[法] 儿子, 女婿, 养子",zk
song,sɒŋ,"n. 歌, 曲, 鸣声, 歌唱, 歌曲, 诗歌",zk
soon,su:n,"adv. 不久, 早, 快, 宁可",zk
sorry,'sɒri,"a. 难过的, 悲哀的, 遗憾的",zk
sort,sɒ:t,"n. 种类, 方式, 品质, 态度, 举止\nvt. 分类, 排序, 挑选\nvi. 交往, 协调\n[计] 排序; DOS外部命令:从标准输入设备接收数据, 整个数据输入完后\n对它以行为单位进行排序, 然后在标准输出设备上输出",zk
sound,saund,"n. 声音, 语音, 吵闹, 声调, 听力范围, 探条, 海峡\na. 健全的, 可靠的, 合理的, 健康的, 彻底的, 资金充实的\nadv. 彻底地, 充分地\nvi. 发出声音, 回响, 测深, 试探, 听起来\nvt. 使发声, 宣告, 听诊, 测...深, 试探\n[计] 声音",zk
soup,su:p,"n. 汤, 马力\nvt. 加速, 增加马力",zk
sour,'sauә,"a. 酸的, 酸臭的, 发酵的, 愠怒的, 讨厌的, 拙劣的, 不健全的\nvi. 变酸, 发酵, 厌烦, 变坏\nvt. 使变酸, 使失望\nn. 酸味, 酸饮料",zk
south,sauθ,"n. 南方, 南\na. 南的, 向南的\nadv. 在南方\nvi. 转向南方",zk
southern,'sʌðәn,"n. 南方人, 男风\na. 向南方的, 来自南方的",zk
space,speis,"n. 位置, 空间, 距离, 太空, 空白, 间隔, (期刊等的)篇幅\nvt. 隔开, 分隔\nvi. 留间隔\n[计] 空白, 空格校验",zk
spare,spєә,"n. 剩余, 备用品, 备件, 备用零件, 备用轮胎\na. 多余的, 备用的, 空闲的, 节约的, 瘦的\nvi. 节约, 省掉, 宽恕\nvt. 节约, 省用, 剩下, 饶恕, 赦免",zk
speak,spi:k,"vi. 说, 说话, 演说, 发言\nvt. 说, 讲, 说出",zk
speaker,'spi:kә,"n. 说话人, 讲演者, 发言人, 喇叭, 扬声器\n[计] 扬声器",zk
special,'speʃәl,"n. 专辑, 专车, 号外, 特别的东西, 负有特别任务的人员\na. 特别的, 专门的, 特殊的, 额外的, 附加的, 特别亲密的",zk
speech,spi:tʃ,"n. 演讲, 说话, 谈话, 言语, 引语, 民族语言\n[医] 言语, 语言",zk
speed,spi:d,"n. 速率, 速度, 迅速\nvi. 加速, 超速, 快进\nvt. 快速传送, 促进, 使加速\n[计] 中央处理机速度设置程序",zk
spell,spel,"n. 符咒, 魅力, 轮值, 轮班, 工作时间, 一次发作\nvt. 拼写, 拼成, 琢磨, 理解, 招致, 轮换, 迷住\nvi. 轮换, 拼字",zk
spend,spend,"vt. 花费, 浪费, 度过, 消耗, 消磨\nvi. 花费, 用尽",zk
spirit,'spirit,"n. 精神, 心灵, 灵魂, 态度, 志气, 人格, 情绪, 心情, 烈酒\nvt. 诱拐, 鼓励, 鼓舞",zk
spoon,spu:n,"n. 匙, 调羹, 匙形工具\nvt. 以匙舀起, 调情, 使成匙状",zk
sport,spɒ:t,"n. 运动, 游戏, 娱乐, 消遣, 玩笑\na. 运动的, 户外穿戴的\nvi. 游戏, 参加体育运动, 戏弄, 产生变种\nvt. 炫耀, 使产生变种",zk
spread,spred,"n. 传播, 散布, 伸展\na. 双唇展开的, 伸展的\nvt. 展开, 铺开, 传播, 推广, 伸出, 涂, 敷, 延伸\nvi. 展开, 扩大, 传开, 延伸\n[计] 展开",zk
spring,spriŋ,"n. 春天, 弹簧, 跳跃, 弹性, 活力, 泉, 源泉\na. 春天的\nvi. 跳, 弹跳, 涌出, 生长, 裂开, 高耸\nvt. 使跳起, 使爆炸, 突然提出",zk
square,skwєә,"n. 正方形, 街区, 广场, 平方, 直角尺\na. 正方形的, 正直的, 公正的, 平方的, 方正的, 结清的\nadv. 成直角地, 对准地\nvi. 一致, 符合, 结清\nvt. 使成方形, 使平方自乘, 调正, 结清, 使一致",zk
stairs,,n. 楼梯,zk
